Date,HPI,Treatment,Target,Name,Sample,Biorep,Baseline,MNE_fc
20250904,6,OBC,PAD3,6hpi-OBC,5,1,Mock,0.342873931
20250904,6,WT,NHL10,6hpi-WT,4,1,Mock,0.330119745
20250904,6,WT,PAD3,6hpi-WT,4,1,Mock,1.475780703
20250904,6,rmlC,NHL10,6hpi-rmlC,37,1,Mock,2.470731956
20250904,6,rmlC,PAD3,6hpi-rmlC,37,1,Mock,1.807399171
20250904,6,tagG,NHL10,6hpi-tagG,35,1,Mock,0.251434998
20250904,6,tagG,PAD3,6hpi-tagG,35,1,Mock,1.160426663
20250904,6,wfgD,NHL10,6hpi-wfgD,36,1,Mock,0.851164548
20250904,6,wfgD,PAD3,6hpi-wfgD,36,1,Mock,3.234324847
20250904,10,Mock,NHL10,10hpi-Mock,6,1,Mock,1
20250904,10,Mock,PAD3,10hpi-Mock,6,1,Mock,1
20250904,10,OBC,NHL10,10hpi-OBC,22,1,Mock,1.077783869
20250904,10,OBC,PAD3,10hpi-OBC,22,1,Mock,0.734239398
20250904,10,WT,NHL10,10hpi-WT,7,1,Mock,2.694431027
20250904,10,WT,PAD3,10hpi-WT,7,1,Mock,0.441796283
20250904,10,rmlC,NHL10,10hpi-rmlC,8,1,Mock,0.705199077
20250904,10,rmlC,PAD3,10hpi-rmlC,8,1,Mock,0.357986054
20250904,10,tagG,NHL10,10hpi-tagG,38,1,Mock,1.685741968
20250904,10,tagG,PAD3,10hpi-tagG,38,1,Mock,5.776986656
20250904,10,wfgD,NHL10,10hpi-wfgD,9,1,Mock,0.653489027
20250904,10,wfgD,PAD3,10hpi-wfgD,9,1,Mock,1.834829957
20250904,24,Mock,NHL10,24hpi-Mock,10,1,Mock,1
20250904,24,Mock,PAD3,24hpi-Mock,10,1,Mock,1
20250904,24,OBC,NHL10,24hpi-OBC,23,1,Mock,0.549886754
20250904,24,OBC,PAD3,24hpi-OBC,23,1,Mock,0.608020483
20250904,24,WT,NHL10,24hpi-WT,39,1,Mock,4.445012274
20250904,24,WT,PAD3,24hpi-WT,39,1,Mock,2.902716607
20250904,24,rmlC,NHL10,24hpi-rmlC,24,1,Mock,2.407768273
20250904,24,rmlC,PAD3,24hpi-rmlC,24,1,Mock,1.552494162
20250904,24,tagG,NHL10,24hpi-tagG,40,1,Mock,1.367068864
20250904,24,tagG,PAD3,24hpi-tagG,40,1,Mock,1.130538425
20250904,24,wfgD,NHL10,24hpi-wfgD,11,1,Mock,0.573764991
20250904,24,wfgD,PAD3,24hpi-wfgD,11,1,Mock,0.348991554
20250904,48,Mock,NHL10,48hpi-Mock,41,1,Mock,1
20250904,48,Mock,PAD3,48hpi-Mock,41,1,Mock,1
20250904,48,OBC,NHL10,48hpi-OBC,26,1,Mock,0.093966864
20250904,48,OBC,PAD3,48hpi-OBC,26,1,Mock,0.265154324
20250904,48,WT,NHL10,48hpi-WT,25,1,Mock,0.19442106
20250904,48,WT,PAD3,48hpi-WT,25,1,Mock,0.495160601
20250904,48,rmlC,NHL10,48hpi-rmlC,42,1,Mock,0.640851017
20250904,48,rmlC,PAD3,48hpi-rmlC,42,1,Mock,0.401679576
20250904,48,tagG,NHL10,48hpi-tagG,27,1,Mock,0.298157158
20250904,48,tagG,PAD3,48hpi-tagG,27,1,Mock,0.276753724
20250904,48,wfgD,NHL10,48hpi-wfgD,43,1,Mock,0.063054581
20250904,48,wfgD,PAD3,48hpi-wfgD,43,1,Mock,0.062734925
20250904,72,Mock,NHL10,72hpi-Mock,12,1,Mock,1
20250904,72,Mock,PAD3,72hpi-Mock,12,1,Mock,1
20250904,72,OBC,NHL10,72hpi-OBC,44,1,Mock,0.042317052
20250904,72,OBC,PAD3,72hpi-OBC,44,1,Mock,0.23141952
20250904,72,WT,NHL10,72hpi-WT,28,1,Mock,1.218998166
20250904,72,WT,PAD3,72hpi-WT,28,1,Mock,0.236854026
20250904,72,rmlC,NHL10,72hpi-rmlC,13,1,Mock,0.150071001
20250904,72,rmlC,PAD3,72hpi-rmlC,13,1,Mock,0.122530199
20250904,72,tagG,NHL10,72hpi-tagG,14,1,Mock,3.342851266
20250904,72,tagG,PAD3,72hpi-tagG,14,1,Mock,0.154339925
20250904,72,wfgD,NHL10,72hpi-wfgD,29,1,Mock,3.199822011
20250904,72,wfgD,PAD3,72hpi-wfgD,29,1,Mock,1.781926624
20250904,0,Mock,NHL10,0hpi-Mock,16,1,Time0,1
20250904,0,Mock,PAD3,0hpi-Mock,16,1,Time0,1
20250904,0,OBC,NHL10,0hpi-OBC,31,1,Time0,1
20250904,0,OBC,PAD3,0hpi-OBC,31,1,Time0,1
20250904,0,WT,NHL10,0hpi-WT,1,1,Time0,1
20250904,0,WT,PAD3,0hpi-WT,1,1,Time0,1
20250904,0,rmlC,NHL10,0hpi-rmlC,17,1,Time0,1
20250904,0,rmlC,PAD3,0hpi-rmlC,17,1,Time0,1
20250904,0,tagG,NHL10,0hpi-tagG,32,1,Time0,1
20250904,0,tagG,PAD3,0hpi-tagG,32,1,Time0,1
20250904,0,wfgD,NHL10,0hpi-wfgD,18,1,Time0,1
20250904,0,wfgD,PAD3,0hpi-wfgD,18,1,Time0,1
20250904,2,Mock,NHL10,2hpi-Mock,19,1,Time0,0.04265978
20250904,2,Mock,PAD3,2hpi-Mock,19,1,Time0,0.373122033
20250904,2,OBC,NHL10,2hpi-OBC,33,1,Time0,1.117255826
20250904,2,OBC,PAD3,2hpi-OBC,33,1,Time0,5.955719057
20250904,2,WT,NHL10,2hpi-WT,2,1,Time0,0.169896458
20250904,2,WT,PAD3,2hpi-WT,2,1,Time0,12.35074484
20250904,2,rmlC,NHL10,2hpi-rmlC,34,1,Time0,2.609369979
20250904,2,rmlC,PAD3,2hpi-rmlC,34,1,Time0,0.65157215
20250904,2,tagG,NHL10,2hpi-tagG,20,1,Time0,1.037108663
20250904,2,tagG,PAD3,2hpi-tagG,20,1,Time0,0.271746717
20250904,2,wfgD,NHL10,2hpi-wfgD,21,1,Time0,1.228688016
20250904,2,wfgD,PAD3,2hpi-wfgD,21,1,Time0,0.035936818
20250904,6,Mock,NHL10,6hpi-Mock,3,1,Time0,0.882104642
20250904,6,Mock,PAD3,6hpi-Mock,3,1,Time0,3.089065065
20250904,6,OBC,NHL10,6hpi-OBC,5,1,Time0,0.338358302
20250904,6,OBC,PAD3,6hpi-OBC,5,1,Time0,1.249146496
20250904,6,WT,NHL10,6hpi-WT,4,1,Time0,0.851074143
20250904,6,WT,PAD3,6hpi-WT,4,1,Time0,97.81722163
20250904,6,rmlC,NHL10,6hpi-rmlC,37,1,Time0,21.14901251
20250904,6,rmlC,PAD3,6hpi-rmlC,37,1,Time0,3.782273215
20250904,6,tagG,NHL10,6hpi-tagG,35,1,Time0,0.22678137
20250904,6,tagG,PAD3,6hpi-tagG,35,1,Time0,8.214170321
20250904,6,wfgD,NHL10,6hpi-wfgD,36,1,Time0,2.815262933
20250904,6,wfgD,PAD3,6hpi-wfgD,36,1,Time0,0.864237674
20250904,10,Mock,NHL10,10hpi-Mock,6,1,Time0,0.397574157
20250904,10,Mock,PAD3,10hpi-Mock,6,1,Time0,7.936570849
20250904,10,OBC,NHL10,10hpi-OBC,22,1,Time0,0.663575169
20250904,10,OBC,PAD3,10hpi-OBC,22,1,Time0,6.872621614
20250904,10,WT,NHL10,10hpi-WT,7,1,Time0,3.130840945
20250904,10,WT,PAD3,10hpi-WT,7,1,Time0,75.23525458
20250904,10,rmlC,NHL10,10hpi-rmlC,8,1,Time0,2.720659779
20250904,10,rmlC,PAD3,10hpi-rmlC,8,1,Time0,1.924734221
20250904,10,tagG,NHL10,10hpi-tagG,38,1,Time0,0.685284306
20250904,10,tagG,PAD3,10hpi-tagG,38,1,Time0,105.0638257
20250904,10,wfgD,NHL10,10hpi-wfgD,9,1,Time0,0.974185755
20250904,10,wfgD,PAD3,10hpi-wfgD,9,1,Time0,1.259653857
20250904,24,Mock,NHL10,24hpi-Mock,10,1,Time0,0.247278159
20250904,24,Mock,PAD3,24hpi-Mock,10,1,Time0,1.539072695
20250904,24,OBC,NHL10,24hpi-OBC,23,1,Time0,0.210571367
20250904,24,OBC,PAD3,24hpi-OBC,23,1,Time0,1.10364448
20250904,24,WT,NHL10,24hpi-WT,39,1,Time0,3.212436188
20250904,24,WT,PAD3,24hpi-WT,39,1,Time0,95.85840772
20250904,24,rmlC,NHL10,24hpi-rmlC,24,1,Time0,5.777564464
20250904,24,rmlC,PAD3,24hpi-rmlC,24,1,Time0,1.618679518
20250904,24,tagG,NHL10,24hpi-tagG,40,1,Time0,0.345650898
20250904,24,tagG,PAD3,24hpi-tagG,40,1,Time0,3.987157671
20250904,24,wfgD,NHL10,24hpi-wfgD,11,1,Time0,0.531992037
20250904,24,wfgD,PAD3,24hpi-wfgD,11,1,Time0,0.046461856
20250904,48,Mock,NHL10,48hpi-Mock,41,1,Time0,1.948457479
20250904,48,Mock,PAD3,48hpi-Mock,41,1,Time0,7.73192049
20250904,48,OBC,NHL10,48hpi-OBC,26,1,Time0,0.283534535
20250904,48,OBC,PAD3,48hpi-OBC,26,1,Time0,2.417897828
20250904,48,WT,NHL10,48hpi-WT,25,1,Time0,1.107159082
20250904,48,WT,PAD3,48hpi-WT,25,1,Time0,82.14854968
20250904,48,rmlC,NHL10,48hpi-rmlC,42,1,Time0,12.11692346
20250904,48,rmlC,PAD3,48hpi-rmlC,42,1,Time0,2.103966844
20250904,48,tagG,NHL10,48hpi-tagG,27,1,Time0,0.594015411
20250904,48,tagG,PAD3,48hpi-tagG,27,1,Time0,4.903427997
20250904,48,wfgD,NHL10,48hpi-wfgD,43,1,Time0,0.460673153
20250904,48,wfgD,PAD3,48hpi-wfgD,43,1,Time0,0.041958433
20250904,72,Mock,NHL10,72hpi-Mock,12,1,Time0,1.101572518
20250904,72,Mock,PAD3,72hpi-Mock,12,1,Time0,9.342828643
20250904,72,OBC,NHL10,72hpi-OBC,44,1,Time0,0.072188629
20250904,72,OBC,PAD3,72hpi-OBC,44,1,Time0,2.549941537
20250904,72,WT,NHL10,72hpi-WT,28,1,Time0,3.924568666
20250904,72,WT,PAD3,72hpi-WT,28,1,Time0,47.48162732
20250904,72,rmlC,NHL10,72hpi-rmlC,13,1,Time0,1.604184172
20250904,72,rmlC,PAD3,72hpi-rmlC,13,1,Time0,0.775520504
20250904,72,tagG,NHL10,72hpi-tagG,14,1,Time0,3.765231526
20250904,72,tagG,PAD3,72hpi-tagG,14,1,Time0,3.304270674
20250904,72,wfgD,NHL10,72hpi-wfgD,29,1,Time0,13.21673682
20250904,72,wfgD,PAD3,72hpi-wfgD,29,1,Time0,1.440093537
20250922,0,Mock,FRK1,0hpi-Mock,61,2,Mock,1
20250922,0,Mock,WRKY29,0hpi-Mock,61,2,Mock,1
20250922,0,OBC,FRK1,0hpi-OBC,64,2,Mock,0.150426333
20250922,0,OBC,WRKY29,0hpi-OBC,64,2,Mock,0.633321135
20250922,0,WT,FRK1,0hpi-WT,49,2,Mock,0.216612351
20250922,0,WT,WRKY29,0hpi-WT,49,2,Mock,1.140708365
20250922,0,rmlC,FRK1,0hpi-rmlC,80,2,Mock,0.330717192
20250922,0,rmlC,WRKY29,0hpi-rmlC,80,2,Mock,0.485561381
20250922,0,tagG,FRK1,0hpi-tagG,51,2,Mock,0.072537216
20250922,0,tagG,WRKY29,0hpi-tagG,51,2,Mock,0.748133488
20250922,0,wfgD,FRK1,0hpi-wfgD,60,2,Mock,0.473674621
20250922,0,wfgD,WRKY29,0hpi-wfgD,60,2,Mock,0.555326278
20250922,2,Mock,FRK1,2hpi-Mock,57,2,Mock,1
20250922,2,Mock,WRKY29,2hpi-Mock,57,2,Mock,1
20250922,2,OBC,FRK1,2hpi-OBC,69,2,Mock,0.618218416
20250922,2,OBC,WRKY29,2hpi-OBC,69,2,Mock,1.496596232
20250922,2,WT,FRK1,2hpi-WT,75,2,Mock,1.068301741
20250922,2,WT,WRKY29,2hpi-WT,75,2,Mock,1.1413281
20250922,2,rmlC,FRK1,2hpi-rmlC,82,2,Mock,1.169553249
20250922,2,rmlC,WRKY29,2hpi-rmlC,82,2,Mock,1.589198875
20250922,2,tagG,FRK1,2hpi-tagG,87,2,Mock,0.977516104
20250922,2,tagG,WRKY29,2hpi-tagG,87,2,Mock,1.223546554
20250922,2,wfgD,FRK1,2hpi-wfgD,56,2,Mock,1.195900862
20250922,2,wfgD,WRKY29,2hpi-wfgD,56,2,Mock,1.292520967
20250922,6,Mock,FRK1,6hpi-Mock,63,2,Mock,1
20250922,6,Mock,WRKY29,6hpi-Mock,63,2,Mock,1
20250922,6,OBC,FRK1,6hpi-OBC,66,2,Mock,0.623109465
20250922,6,OBC,WRKY29,6hpi-OBC,66,2,Mock,0.576295001
20250922,6,WT,FRK1,6hpi-WT,83,2,Mock,2.160906213
20250922,6,WT,WRKY29,6hpi-WT,83,2,Mock,1.161634879
20250922,6,rmlC,FRK1,6hpi-rmlC,86,2,Mock,1.777838943
20250922,6,rmlC,WRKY29,6hpi-rmlC,86,2,Mock,0.868819424
20250922,6,wfgD,FRK1,6hpi-wfgD,58,2,Mock,1.87609982
20250922,6,wfgD,WRKY29,6hpi-wfgD,58,2,Mock,1.048687943
20250922,10,Mock,FRK1,10hpi-Mock,59,2,Mock,1
20250922,10,Mock,WRKY29,10hpi-Mock,59,2,Mock,1
20250922,10,OBC,FRK1,10hpi-OBC,47,2,Mock,0.913885844
20250922,10,OBC,WRKY29,10hpi-OBC,47,2,Mock,0.881277519
20250922,10,WT,FRK1,10hpi-WT,46,2,Mock,1.533845494
20250922,10,WT,WRKY29,10hpi-WT,46,2,Mock,1.453635644
20250922,10,rmlC,FRK1,10hpi-rmlC,81,2,Mock,0.493742559
20250922,10,rmlC,WRKY29,10hpi-rmlC,81,2,Mock,1.379464911
20250922,10,tagG,FRK1,10hpi-tagG,70,2,Mock,0.406141634
20250922,10,tagG,WRKY29,10hpi-tagG,70,2,Mock,0.409308258
20250922,10,wfgD,FRK1,10hpi-wfgD,68,2,Mock,0.142569005
20250922,10,wfgD,WRKY29,10hpi-wfgD,68,2,Mock,0.223278856
20250922,24,Mock,FRK1,24hpi-Mock,85,2,Mock,1
20250922,24,Mock,WRKY29,24hpi-Mock,85,2,Mock,1
20250922,24,OBC,FRK1,24hpi-OBC,52,2,Mock,2.262514135
20250922,24,OBC,WRKY29,24hpi-OBC,52,2,Mock,2.312028165
20250922,24,WT,FRK1,24hpi-WT,71,2,Mock,11.59203388
20250922,24,WT,WRKY29,24hpi-WT,71,2,Mock,6.823916199
20250922,24,rmlC,FRK1,24hpi-rmlC,53,2,Mock,1.500718126
20250922,24,rmlC,WRKY29,24hpi-rmlC,53,2,Mock,1.56809676
20250922,24,tagG,FRK1,24hpi-tagG,77,2,Mock,14.14054398
20250922,24,tagG,WRKY29,24hpi-tagG,77,2,Mock,6.823610181
20250922,24,wfgD,FRK1,24hpi-wfgD,76,2,Mock,1.832516764
20250922,24,wfgD,WRKY29,24hpi-wfgD,76,2,Mock,4.734558069
20250922,48,Mock,FRK1,48hpi-Mock,73,2,Mock,1
20250922,48,Mock,WRKY29,48hpi-Mock,73,2,Mock,1
20250922,48,OBC,FRK1,48hpi-OBC,84,2,Mock,0.385532428
20250922,48,OBC,WRKY29,48hpi-OBC,84,2,Mock,4.60134727
20250922,48,WT,FRK1,48hpi-WT,78,2,Mock,0.89972595
20250922,48,WT,WRKY29,48hpi-WT,78,2,Mock,2.626719309
20250922,48,rmlC,FRK1,48hpi-rmlC,55,2,Mock,0.323625319
20250922,48,rmlC,WRKY29,48hpi-rmlC,55,2,Mock,4.149045392
20250922,48,tagG,FRK1,48hpi-tagG,72,2,Mock,0.43611213
20250922,48,tagG,WRKY29,48hpi-tagG,72,2,Mock,5.521885554
20250922,48,wfgD,FRK1,48hpi-wfgD,54,2,Mock,0.504619023
20250922,48,wfgD,WRKY29,48hpi-wfgD,54,2,Mock,7.169834999
20250922,6,tagG,FRK1,6hpi-tagG,48,2,Mock,NA
20250922,6,tagG,WRKY29,6hpi-tagG,48,2,Mock,NA
20250922,72,Mock,FRK1,72hpi-Mock,88,2,Mock,1
20250922,72,Mock,WRKY29,72hpi-Mock,88,2,Mock,1
20250922,72,OBC,FRK1,72hpi-OBC,79,2,Mock,0.347122514
20250922,72,OBC,WRKY29,72hpi-OBC,79,2,Mock,0.151137078
20250922,72,WT,FRK1,72hpi-WT,50,2,Mock,0.310492118
20250922,72,WT,WRKY29,72hpi-WT,50,2,Mock,0.513944429
20250922,72,rmlC,FRK1,72hpi-rmlC,62,2,Mock,0.538924957
20250922,72,rmlC,WRKY29,72hpi-rmlC,62,2,Mock,0.439783867
20250922,72,tagG,FRK1,72hpi-tagG,74,2,Mock,0.957009811
20250922,72,tagG,WRKY29,72hpi-tagG,74,2,Mock,1.125936525
20250922,72,wfgD,FRK1,72hpi-wfgD,65,2,Mock,0.194162704
20250922,72,wfgD,WRKY29,72hpi-wfgD,65,2,Mock,0.284166668
20250922,0,Mock,FRK1,0hpi-Mock,61,2,Time0,1
20250922,0,Mock,WRKY29,0hpi-Mock,61,2,Time0,1
20250922,0,OBC,FRK1,0hpi-OBC,64,2,Time0,1
20250922,0,OBC,WRKY29,0hpi-OBC,64,2,Time0,1
20250922,0,WT,FRK1,0hpi-WT,49,2,Time0,1
20250922,0,WT,WRKY29,0hpi-WT,49,2,Time0,1
20250922,0,rmlC,FRK1,0hpi-rmlC,80,2,Time0,1
20250922,0,rmlC,WRKY29,0hpi-rmlC,80,2,Time0,1
20250922,0,tagG,FRK1,0hpi-tagG,51,2,Time0,1
20250922,0,tagG,WRKY29,0hpi-tagG,51,2,Time0,1
20250922,0,wfgD,FRK1,0hpi-wfgD,60,2,Time0,1
20250922,0,wfgD,WRKY29,0hpi-wfgD,60,2,Time0,1
20250922,2,Mock,FRK1,2hpi-Mock,57,2,Time0,1.866438534
20250922,2,Mock,WRKY29,2hpi-Mock,57,2,Time0,1.157517704
20250922,2,OBC,FRK1,2hpi-OBC,69,2,Time0,7.670642853
20250922,2,OBC,WRKY29,2hpi-OBC,69,2,Time0,2.735321052
20250922,2,WT,FRK1,2hpi-WT,75,2,Time0,9.20501311
20250922,2,WT,WRKY29,2hpi-WT,75,2,Time0,1.158146571
20250922,2,rmlC,FRK1,2hpi-rmlC,82,2,Time0,6.600501295
20250922,2,rmlC,WRKY29,2hpi-rmlC,82,2,Time0,3.788451687
20250922,2,tagG,FRK1,2hpi-tagG,87,2,Time0,25.15224371
20250922,2,tagG,WRKY29,2hpi-tagG,87,2,Time0,1.893080341
20250922,2,wfgD,FRK1,2hpi-wfgD,56,2,Time0,4.71225469
20250922,2,wfgD,WRKY29,2hpi-wfgD,56,2,Time0,2.694120486
20250922,6,Mock,FRK1,6hpi-Mock,63,2,Time0,1.372704959
20250922,6,Mock,WRKY29,6hpi-Mock,63,2,Time0,1.957143136
20250922,6,OBC,FRK1,6hpi-OBC,66,2,Time0,5.686141766
20250922,6,OBC,WRKY29,6hpi-OBC,66,2,Time0,1.780916098
20250922,6,WT,FRK1,6hpi-WT,83,2,Time0,13.69398677
20250922,6,WT,WRKY29,6hpi-WT,83,2,Time0,1.993047301
20250922,6,rmlC,FRK1,6hpi-rmlC,86,2,Time0,7.379260575
20250922,6,rmlC,WRKY29,6hpi-rmlC,86,2,Time0,3.501934129
20250922,6,wfgD,FRK1,6hpi-wfgD,58,2,Time0,5.436921074
20250922,6,wfgD,WRKY29,6hpi-wfgD,58,2,Time0,3.695903634
20250922,10,Mock,FRK1,10hpi-Mock,59,2,Time0,3.148367805
20250922,10,Mock,WRKY29,10hpi-Mock,59,2,Time0,1.206080262
20250922,10,OBC,FRK1,10hpi-OBC,47,2,Time0,19.12729451
20250922,10,OBC,WRKY29,10hpi-OBC,47,2,Time0,1.678281935
20250922,10,WT,FRK1,10hpi-WT,46,2,Time0,22.29378767
20250922,10,WT,WRKY29,10hpi-WT,46,2,Time0,1.536940827
20250922,10,rmlC,FRK1,10hpi-rmlC,81,2,Time0,4.700339796
20250922,10,rmlC,WRKY29,10hpi-rmlC,81,2,Time0,3.426436832
20250922,10,tagG,FRK1,10hpi-tagG,70,2,Time0,17.62796154
20250922,10,tagG,WRKY29,10hpi-tagG,70,2,Time0,0.659853648
20250922,10,wfgD,FRK1,10hpi-wfgD,68,2,Time0,0.947611812
20250922,10,wfgD,WRKY29,10hpi-wfgD,68,2,Time0,0.484926126
20250922,24,Mock,FRK1,24hpi-Mock,85,2,Time0,0.243167918
20250922,24,Mock,WRKY29,24hpi-Mock,85,2,Time0,0.131460293
20250922,24,OBC,FRK1,24hpi-OBC,52,2,Time0,3.657410515
20250922,24,OBC,WRKY29,24hpi-OBC,52,2,Time0,0.479914348
20250922,24,WT,FRK1,24hpi-WT,71,2,Time0,13.01315793
20250922,24,WT,WRKY29,24hpi-WT,71,2,Time0,0.786418377
20250922,24,rmlC,FRK1,24hpi-rmlC,53,2,Time0,1.103439769
20250922,24,rmlC,WRKY29,24hpi-rmlC,53,2,Time0,0.424544593
20250922,24,tagG,FRK1,24hpi-tagG,77,2,Time0,47.40362045
20250922,24,tagG,WRKY29,24hpi-tagG,77,2,Time0,1.19902906
20250922,24,wfgD,FRK1,24hpi-wfgD,76,2,Time0,0.94074976
20250922,24,wfgD,WRKY29,24hpi-wfgD,76,2,Time0,1.120794053
20250922,48,Mock,FRK1,48hpi-Mock,73,2,Time0,1.717970478
20250922,48,Mock,WRKY29,48hpi-Mock,73,2,Time0,0.211056135
20250922,48,OBC,FRK1,48hpi-OBC,84,2,Time0,4.403041133
20250922,48,OBC,WRKY29,48hpi-OBC,84,2,Time0,1.53341254
20250922,48,WT,FRK1,48hpi-WT,78,2,Time0,7.13580093
20250922,48,WT,WRKY29,48hpi-WT,78,2,Time0,0.486000842
20250922,48,rmlC,FRK1,48hpi-rmlC,55,2,Time0,1.681130458
20250922,48,rmlC,WRKY29,48hpi-rmlC,55,2,Time0,1.803441375
20250922,48,tagG,FRK1,48hpi-tagG,72,2,Time0,10.32887406
20250922,48,tagG,WRKY29,48hpi-tagG,72,2,Time0,1.557780587
20250922,48,wfgD,FRK1,48hpi-wfgD,54,2,Time0,1.83020273
20250922,48,wfgD,WRKY29,48hpi-wfgD,54,2,Time0,2.724952382
20250922,6,tagG,FRK1,6hpi-tagG,48,2,Time0,25.7376371
20250922,6,tagG,WRKY29,6hpi-tagG,48,2,Time0,1.899942253
20250922,72,Mock,FRK1,72hpi-Mock,88,2,Time0,0.706315227
20250922,72,Mock,WRKY29,72hpi-Mock,88,2,Time0,1.458381622
20250922,72,OBC,FRK1,72hpi-OBC,79,2,Time0,1.629886953
20250922,72,OBC,WRKY29,72hpi-OBC,79,2,Time0,0.348031236
20250922,72,WT,FRK1,72hpi-WT,50,2,Time0,1.01243216
20250922,72,WT,WRKY29,72hpi-WT,50,2,Time0,0.657071635
20250922,72,rmlC,FRK1,72hpi-rmlC,62,2,Time0,1.150986138
20250922,72,rmlC,WRKY29,72hpi-rmlC,62,2,Time0,1.320889044
20250922,72,tagG,FRK1,72hpi-tagG,74,2,Time0,9.318673132
20250922,72,tagG,WRKY29,72hpi-tagG,74,2,Time0,2.194855814
20250922,72,wfgD,FRK1,72hpi-wfgD,65,2,Time0,0.289523796
20250922,72,wfgD,WRKY29,72hpi-wfgD,65,2,Time0,0.746270188
20250923,0,Mock,PDF1.2,0hpi-Mock,61,2,Mock,1
20250923,0,OBC,PDF1.2,0hpi-OBC,64,2,Mock,3.744628985
20250923,0,WT,PDF1.2,0hpi-WT,49,2,Mock,1.256957647
20250923,0,WT,PR1,0hpi-WT,49,2,Mock,NA
20250923,0,rmlC,PDF1.2,0hpi-rmlC,80,2,Mock,2.644213391
20250923,0,rmlC,PR1,0hpi-rmlC,80,2,Mock,NA
20250923,0,tagG,PDF1.2,0hpi-tagG,51,2,Mock,3.379313776
20250923,0,tagG,PR1,0hpi-tagG,51,2,Mock,NA
20250923,0,wfgD,PDF1.2,0hpi-wfgD,60,2,Mock,0.203478966
20250923,0,wfgD,PR1,0hpi-wfgD,60,2,Mock,NA
20250923,2,Mock,PDF1.2,2hpi-Mock,57,2,Mock,1
20250923,2,Mock,PR1,2hpi-Mock,57,2,Mock,1
20250923,2,OBC,PDF1.2,2hpi-OBC,69,2,Mock,2.67670145
20250923,2,OBC,PR1,2hpi-OBC,69,2,Mock,1.134851528
20250923,2,WT,PDF1.2,2hpi-WT,75,2,Mock,0.38705273
20250923,2,WT,PR1,2hpi-WT,75,2,Mock,0.964144586
20250923,2,rmlC,PDF1.2,2hpi-rmlC,82,2,Mock,2.002403756
20250923,2,rmlC,PR1,2hpi-rmlC,82,2,Mock,4.412165053
20250923,2,tagG,PDF1.2,2hpi-tagG,87,2,Mock,3.337875357
20250923,2,tagG,PR1,2hpi-tagG,87,2,Mock,4.939365695
20250923,2,wfgD,PDF1.2,2hpi-wfgD,56,2,Mock,0.235039294
20250923,2,wfgD,PR1,2hpi-wfgD,56,2,Mock,0.043922878
20250923,6,Mock,PDF1.2,6hpi-Mock,63,2,Mock,1
20250923,6,Mock,PR1,6hpi-Mock,63,2,Mock,1
20250923,6,OBC,PDF1.2,6hpi-OBC,66,2,Mock,1.260884825
20250923,6,OBC,PR1,6hpi-OBC,66,2,Mock,0.807749191
20250923,6,WT,PDF1.2,6hpi-WT,83,2,Mock,0.691777301
20250923,6,WT,PR1,6hpi-WT,83,2,Mock,2.35405503
20250923,6,rmlC,PDF1.2,6hpi-rmlC,86,2,Mock,0.251923459
20250923,6,wfgD,PDF1.2,6hpi-wfgD,58,2,Mock,3.272149897
20250923,6,wfgD,PR1,6hpi-wfgD,58,2,Mock,1.979265765
20250923,10,Mock,PDF1.2,10hpi-Mock,59,2,Mock,1
20250923,10,Mock,PR1,10hpi-Mock,59,2,Mock,1
20250923,10,OBC,PDF1.2,10hpi-OBC,47,2,Mock,1.378048384
20250923,10,OBC,PR1,10hpi-OBC,47,2,Mock,6.138603301
20250923,10,WT,PDF1.2,10hpi-WT,46,2,Mock,0.380153497
20250923,10,WT,PR1,10hpi-WT,46,2,Mock,0.017842371
20250923,10,rmlC,PDF1.2,10hpi-rmlC,81,2,Mock,0.271951068
20250923,10,rmlC,PR1,10hpi-rmlC,81,2,Mock,1.887753734
20250923,10,tagG,PDF1.2,10hpi-tagG,70,2,Mock,0.592106698
20250923,10,tagG,PR1,10hpi-tagG,70,2,Mock,0.139120398
20250923,10,wfgD,PDF1.2,10hpi-wfgD,68,2,Mock,0.280042499
20250923,10,wfgD,PR1,10hpi-wfgD,68,2,Mock,0.001221967
20250923,24,Mock,PDF1.2,24hpi-Mock,85,2,Mock,1
20250923,24,Mock,PR1,24hpi-Mock,85,2,Mock,1
20250923,24,OBC,PDF1.2,24hpi-OBC,52,2,Mock,0.166255609
20250923,24,WT,PDF1.2,24hpi-WT,71,2,Mock,0.970257964
20250923,24,WT,PR1,24hpi-WT,71,2,Mock,1.35663848
20250923,24,rmlC,PDF1.2,24hpi-rmlC,53,2,Mock,0.354972446
20250923,24,rmlC,PR1,24hpi-rmlC,53,2,Mock,6.429044929
20250923,24,tagG,PDF1.2,24hpi-tagG,77,2,Mock,0.876652006
20250923,24,tagG,PR1,24hpi-tagG,77,2,Mock,1.739337038
20250923,24,wfgD,PDF1.2,24hpi-wfgD,76,2,Mock,0.359039743
20250923,24,wfgD,PR1,24hpi-wfgD,76,2,Mock,1.159348847
20250923,48,Mock,PDF1.2,48hpi-Mock,73,2,Mock,1
20250923,48,Mock,PR1,48hpi-Mock,73,2,Mock,1
20250923,48,OBC,PDF1.2,48hpi-OBC,84,2,Mock,0.873308293
20250923,48,OBC,PR1,48hpi-OBC,84,2,Mock,0.060852302
